Bundle_ID,Conference,Source_File,File_Gender_Type,Men_Section_Found,Women_Section_Found,Raw_Event_Header,Canonical_Event,Section_Type,Final_Section,Places_Found,Status,Reason,Pass
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Consolation Final ... (Event 35 Men 100 Yard Freestyle),100 Free,men,B,18,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Event 36 Women 200 Yard Breaststroke,200 Breast,women,unknown,16,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Consolation Final ... (Event 36 Women 200 Yard Breaststroke),200 Breast,women,B,16,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Event 37 Men 200 Yard Breaststroke,200 Breast,men,unknown,15,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Event 38 Women 200 Yard Butterfly,200 Fly,women,unknown,16,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Championship Final ... (Event 38 Women 200 Yard Butterfly),200 Fly,women,A,16,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Event 39 Men 200 Yard Butterfly,200 Fly,men,unknown,20,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,combined,True,True,Consolation Final ... (Event 39 Men 200 Yard Butterfly),200 Fly,men,B,20,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_men.pdf,men,True,False,Event 7 Men 500 Yard Freestyle,500 Free,men,unknown,23,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_men.pdf,men,True,False,Consolation Final ... (Event 7 Men 500 Yard Freestyle),500 Free,men,B,23,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_men.pdf,men,True,False,Event 9 Men 200 Yard IM,200 IM,men,unknown,29,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_men.pdf,men,True,False,Consolation Final ... (Event 9 Men 200 Yard IM),200 IM,men,B,29,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_men.pdf,men,True,False,Event 11 Men 50 Yard Freestyle,50 Free,men,unknown,34,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_men.pdf,men,True,False,Championship Final ... (Event 11 Men 50 Yard Freestyle),50 Free,men,A,34,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_men.pdf,men,True,False,Preliminaries ... (Event 11 Men 50 Yard Freestyle),50 Free,men,unknown,34,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_women.pdf,women,False,True,Event 6 Women 500 Yard Freestyle,500 Free,women,unknown,14,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_women.pdf,women,False,True,Consolation Final ... (Event 6 Women 500 Yard Freestyle),500 Free,women,B,14,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_women.pdf,women,False,True,Event 8 Women 200 Yard IM,200 IM,women,unknown,29,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_women.pdf,women,False,True,Championship Final ... (Event 8 Women 200 Yard IM),200 IM,women,A,29,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_women.pdf,women,False,True,Event 10 Women 50 Yard Freestyle,50 Free,women,unknown,31,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_women.pdf,women,False,True,Championship Final ... (Event 10 Women 50 Yard Freestyle),50 Free,women,A,31,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_thursday_final_results_women.pdf,women,False,True,Preliminaries ... (Event 10 Women 50 Yard Freestyle),50 Free,women,unknown,31,recognized,session=finals,first
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,second_pass,True,False,(Event 31 Men 1650 Yard Freestyle),1650 Free,men,unknown,13,recovered,loose_event_match pass2 session=finals,second
bigwest_2026,Big West,2026_big_west_saturday_final_results.pdf,second_pass,True,False,Event 37 Men 200 Yard Breaststroke,200 Breast,men,A/B/unknown,15,recovered,loose_event_match pass2 session=finals,second
bigwest_2026,Big West,2026_big_west_thursday_final_results_men.pdf,second_pass,True,False,Consolation Final ... (Event 9 Men 200 Yard IM),200 IM,men,A/B/unknown,29,recovered,loose_event_match pass2 session=finals,second
bigwest_2026,Big West,2026_big_west_thursday_final_results_women.pdf,second_pass,False,True,Consolation Final ... (Event 6 Women 500 Yard Freestyle),500 Free,women,A/B/unknown,14,recovered,loose_event_match pass2 session=finals,second
caa_2026,CAA,caa 2026 friday results.pdf,combined,False,True,Event 17 Women 100 Yard Butterfly,100 Fly,women,unknown,23,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,combined,False,True,Bonus Finals ... (Event 17 Women 100 Yard Butterfly),100 Fly,women,unknown,23,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,combined,True,True,Event 18 Men 100 Yard Butterfly,100 Fly,men,unknown,15,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,combined,True,True,Event 19 Women 400 Yard IM,400 IM,women,unknown,24,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,combined,True,True,Championship Finals ... (Event 19 Women 400 Yard IM),400 IM,women,unknown,24,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,combined,True,True,Bonus Finals ... (Event 19 Women 400 Yard IM),400 IM,women,unknown,24,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,combined,True,True,Event 20 Men 400 Yard IM,400 IM,men,unknown,16,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,combined,True,True,Consolation Finals ... (Event 20 Men 400 Yard IM),400 IM,men,unknown,16,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,combined,True,True,Event 21 Women 200 Yard Freestyle,200 Free,women,unknown,24,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,combined,True,True,Consolation Finals ... (Event 21 Women 200 Yard Freestyle),200 Free,women,unknown,24,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,combined,True,True,Event 22 Men 200 Yard Freestyle,200 Free,men,unknown,16,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,combined,True,True,Consolation Finals ... (Event 22 Men 200 Yard Freestyle),200 Free,men,unknown,16,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,combined,True,True,Event 23 Women 100 Yard Breaststroke,100 Breast,women,unknown,24,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,combined,True,True,Bonus Finals ... (Event 23 Women 100 Yard Breaststroke),100 Breast,women,unknown,24,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,combined,True,True,Event 24 Men 100 Yard Breaststroke,100 Breast,men,unknown,15,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,combined,True,True,Consolation Finals ... (Event 24 Men 100 Yard Breaststroke),100 Breast,men,unknown,15,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,combined,True,True,Event 25 Women 100 Yard Backstroke,100 Back,women,unknown,27,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,combined,True,True,Bonus Finals ... (Event 25 Women 100 Yard Backstroke),100 Back,women,unknown,27,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,combined,True,True,Event 26 Men 100 Yard Backstroke,100 Back,men,unknown,17,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,False,True,Event 31 Women 1650 Yard Freestyle,1650 Free,women,unknown,20,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,False,True,(Event 31 Women 1650 Yard Freestyle),1650 Free,women,unknown,20,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,False,True,(Event 31 Women 1650 Yard Freestyle),1650 Free,women,unknown,20,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,False,True,(Event 31 Women 1650 Yard Freestyle),1650 Free,women,unknown,20,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,False,True,(Event 31 Women 1650 Yard Freestyle),1650 Free,women,unknown,20,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,True,True,Event 32 Men 1650 Yard Freestyle,1650 Free,men,unknown,13,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,True,True,(Event 32 Men 1650 Yard Freestyle),1650 Free,men,unknown,13,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,True,True,(Event 32 Men 1650 Yard Freestyle),1650 Free,men,unknown,13,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,True,True,Event 33 Women 200 Yard Backstroke,200 Back,women,unknown,29,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,True,True,Championship Finals ... (Event 33 Women 200 Yard Backstroke),200 Back,women,unknown,29,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,True,True,Event 34 Men 200 Yard Backstroke,200 Back,men,unknown,18,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,True,True,Event 35 Women 100 Yard Freestyle,100 Free,women,unknown,24,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,True,True,Championship Finals ... (Event 35 Women 100 Yard Freestyle),100 Free,women,unknown,24,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,True,True,Event 36 Men 100 Yard Freestyle,100 Free,men,unknown,19,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,True,True,Championship Finals ... (Event 36 Men 100 Yard Freestyle),100 Free,men,unknown,19,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,True,True,Event 37 Women 200 Yard Breaststroke,200 Breast,women,unknown,28,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,True,True,Consolation Finals ... (Event 37 Women 200 Yard Breaststroke),200 Breast,women,unknown,28,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,True,True,Event 38 Men 200 Yard Breaststroke,200 Breast,men,unknown,19,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,True,True,Championship Finals ... (Event 38 Men 200 Yard Breaststroke),200 Breast,men,unknown,19,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,True,True,Event 39 Women 200 Yard Butterfly,200 Fly,women,unknown,24,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,True,True,Consolation Finals ... (Event 39 Women 200 Yard Butterfly),200 Fly,women,unknown,24,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,True,True,Event 40 Men 200 Yard Butterfly,200 Fly,men,unknown,21,recognized,session=finals,first
caa_2026,CAA,caa 2026 saturday results.pdf,combined,True,True,Consolation Finals ... (Event 40 Men 200 Yard Butterfly),200 Fly,men,unknown,21,recognized,session=finals,first
caa_2026,CAA,caa 2026 thursday results.pdf,combined,False,True,Event 7 Women 500 Yard Freestyle,500 Free,women,unknown,24,recognized,session=finals,first
caa_2026,CAA,caa 2026 thursday results.pdf,combined,False,True,Consolation Finals ... (Event 7 Women 500 Yard Freestyle),500 Free,women,unknown,24,recognized,session=finals,first
caa_2026,CAA,caa 2026 thursday results.pdf,combined,True,True,Event 8 Men 500 Yard Freestyle,500 Free,men,unknown,14,recognized,session=finals,first
caa_2026,CAA,caa 2026 thursday results.pdf,combined,True,True,Consolation Finals ... (Event 8 Men 500 Yard Freestyle),500 Free,men,unknown,14,recognized,session=finals,first
caa_2026,CAA,caa 2026 thursday results.pdf,combined,True,True,Event 9 Women 200 Yard IM,200 IM,women,unknown,24,recognized,session=finals,first
caa_2026,CAA,caa 2026 thursday results.pdf,combined,True,True,Consolation Finals ... (Event 9 Women 200 Yard IM),200 IM,women,unknown,24,recognized,session=finals,first
caa_2026,CAA,caa 2026 thursday results.pdf,combined,True,True,Event 10 Men 200 Yard IM,200 IM,men,unknown,15,recognized,session=finals,first
caa_2026,CAA,caa 2026 thursday results.pdf,combined,True,True,Consolation Finals ... (Event 10 Men 200 Yard IM),200 IM,men,unknown,15,recognized,session=finals,first
caa_2026,CAA,caa 2026 thursday results.pdf,combined,True,True,Event 11 Women 50 Yard Freestyle,50 Free,women,unknown,19,recognized,session=finals,first
caa_2026,CAA,caa 2026 thursday results.pdf,combined,True,True,Bonus Finals ... (Event 11 Women 50 Yard Freestyle),50 Free,women,unknown,19,recognized,session=finals,first
caa_2026,CAA,caa 2026 thursday results.pdf,combined,True,True,Event 12 Men 50 Yard Freestyle,50 Free,men,unknown,19,recognized,session=finals,first
caa_2026,CAA,caa 2026 friday results.pdf,second_pass,True,False,Event 18 Men 100 Yard Butterfly,100 Fly,men,unknown,15,recovered,loose_event_match pass2 session=finals,second
caa_2026,CAA,caa 2026 saturday results.pdf,second_pass,True,False,(Event 32 Men 1650 Yard Freestyle),1650 Free,men,unknown,13,recovered,loose_event_match pass2 session=finals,second
caa_2026,CAA,caa 2026 thursday results.pdf,second_pass,True,False,Consolation Finals ... (Event 10 Men 200 Yard IM),200 IM,men,unknown,15,recovered,loose_event_match pass2 session=finals,second
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Event 5 Men 500 Yard Freestyle,500 Free,men,unknown,22,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,"Preliminaries ... (Event 5 Men 500 Yard Freestyle) 22 Williams, Andrew FR RC 5:01.40",500 Free,men,unknown,22,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Preliminaries ... (Event 5 Men 500 Yard Freestyle),500 Free,men,unknown,22,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Event 7 Men 200 Yard IM,200 IM,men,unknown,23,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,"Event 7 Men 200 Yard IM 4 Page, Logan SO LYN 1:54.09",200 IM,men,unknown,23,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,"Preliminaries ... (Event 7 Men 200 Yard IM) 10 Gray, Aiden JR W&L 21.56",200 IM,men,unknown,23,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Event 9 Men 50 Yard Freestyle,50 Free,men,unknown,37,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Event 9 Men 50 Yard Freestyle 10.06 11.03,50 Free,men,unknown,37,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,"Preliminaries ... (Event 9 Men 50 Yard Freestyle) --- Gonzales, Luke SO LYN X21.74",50 Free,men,unknown,37,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Event 15 Men 400 Yard IM,400 IM,men,unknown,25,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Event 15 Men 400 Yard IM Event 17 Men 100 Yard Butterfly,100 Fly,men,unknown,28,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,"Preliminaries ... (Event 17 Men 100 Yard Butterfly) --- Carr, Patrick SR W&L X53.18",100 Fly,men,unknown,28,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Event 19 Men 200 Yard Freestyle,200 Free,men,unknown,30,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Event 19 Men 200 Yard Freestyle,200 Free,men,unknown,30,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Event 21 Men 100 Yard Breaststroke,100 Breast,men,unknown,23,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,"B - Final ... (Event 21 Men 100 Yard Breaststroke) 18 Frank, Butler SR BC-VA 1:03.45",100 Breast,men,B,23,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Event 21 Men 100 Yard Breaststroke,100 Breast,men,unknown,23,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Event 23 Men 100 Yard Backstroke,100 Back,men,unknown,20,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,"B - Final ... (Event 23 Men 100 Yard Backstroke) 15 Sallade, Ben SR R-MC 55.05",100 Back,men,B,20,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Event 23 Men 100 Yard Backstroke,100 Back,men,unknown,20,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Event 25 Men 1650 Yard Freestyle,1650 Free,men,unknown,18,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,"(Event 25 Men 1650 Yard Freestyle) 9 Williamson, Keegan SO LYN 17:05.16",1650 Free,men,unknown,18,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,"(Event 25 Men 1650 Yard Freestyle) 5 Hall, Jackson SR W&L 1:54.85",1650 Free,men,unknown,18,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Event 27 Men 200 Yard Backstroke,200 Back,men,unknown,17,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,"Preliminaries ... (Event 27 Men 200 Yard Backstroke) 12 Appleton, Matthew SR R-MC 47.60",200 Back,men,unknown,17,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Event 29 Men 100 Yard Freestyle,100 Free,men,unknown,18,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,"Event 29 Men 100 Yard Freestyle 4 Byars, Charles SR W&L 45.42",100 Free,men,unknown,18,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,"Preliminaries ... (Event 29 Men 100 Yard Freestyle) --- Reese, Owen JR W&L X49.58",100 Free,men,unknown,18,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Event 31 Men 200 Yard Breaststroke,200 Breast,men,unknown,38,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Event 31 Men 200 Yard Breaststroke,200 Breast,men,unknown,38,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,men,True,False,Name Y r School Prelim Time Event 33 Men 200 Yard Butterfly,200 Fly,men,unknown,30,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 6 Women 500 Yard Freestyle,500 Free,women,unknown,22,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,"Preliminaries ... (Event 6 Women 500 Yard Freestyle) 20 Feehs, Maryn FR R-MC 5:45.90",500 Free,women,unknown,22,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,"Preliminaries ... (Event 6 Women 500 Yard Freestyle) 14 Clemens, Gabby FR W&L 2:14.30",500 Free,women,unknown,22,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 8 Women 200 Yard IM,200 IM,women,unknown,27,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,"Event 8 Women 200 Yard IM 5 Mortimer, Marcy SO W&L 2:11.15",200 IM,women,unknown,27,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,"Preliminaries ... (Event 8 Women 200 Yard IM) 12 Bentley, Grace SO W&L 24.77",200 IM,women,unknown,27,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 10 Women 50 Yard Freestyle,50 Free,women,unknown,37,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,"Event 10 Women 50 Yard Freestyle 6 Ballard, Claire SO RC 24.39",50 Free,women,unknown,37,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,"Preliminaries ... (Event 10 Women 50 Yard Freestyle) --- Gilbert, Brylynn JR LYN X27.09",50 Free,women,unknown,37,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 16 Women 400 Yard IM,400 IM,women,unknown,29,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 16 Women 400 Yard IM Event 18 Women 100 Yard Butterfly,100 Fly,women,unknown,29,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Preliminaries ... (Event 18 Women 100 Yard Butterfly),100 Fly,women,unknown,29,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 20 Women 200 Yard Freestyle,200 Free,women,unknown,35,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,"Preliminaries ... (Event 20 Women 200 Yard Freestyle) --- Beimdiek, Margaret SR W&L X1:58.75",200 Free,women,unknown,35,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 22 Women 100 Yard Breaststroke,100 Breast,women,unknown,36,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 22 Women 100 Yard Breaststroke,100 Breast,women,unknown,36,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 24 Women 100 Yard Backstroke,100 Back,women,unknown,28,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 24 Women 100 Yard Backstroke,100 Back,women,unknown,28,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 26 Women 1650 Yard Freestyle,1650 Free,women,unknown,28,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,"(Event 26 Women 1650 Yard Freestyle) 10 Blankinship, Katie SR RC 19:09.85",1650 Free,women,unknown,28,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,"(Event 26 Women 1650 Yard Freestyle) 22 Lopez, Jessi FR HU 22:27.69",1650 Free,women,unknown,28,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 28 Women 200 Yard Backstroke,200 Back,women,unknown,26,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,"B - Final ... (Event 28 Women 200 Yard Backstroke) 19 Flory, Mia SO BC-VA 2:23.97",200 Back,women,B,26,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 28 Women 200 Yard Backstroke,200 Back,women,unknown,26,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 30 Women 100 Yard Freestyle,100 Free,women,unknown,26,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,"B - Final ... (Event 30 Women 100 Yard Freestyle) 22 Rea, Brenna SO HU 1:03.37",100 Free,women,B,26,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 30 Women 100 Yard Freestyle,100 Free,women,unknown,26,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 32 Women 200 Yard Breaststroke,200 Breast,women,unknown,29,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,"A - Final ... (Event 32 Women 200 Yard Breaststroke) 9 Fleenor, Eliza SO LYN 2:29.82",200 Breast,women,A,29,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 32 Women 200 Yard Breaststroke,200 Breast,women,unknown,29,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 34 Women 200 Yard Butterfly,200 Fly,women,unknown,10,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,"A - Final ... (Event 34 Women 200 Yard Butterfly) 12 Sanders, Ava SO R-MC 2:21.41",200 Fly,women,A,10,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,women,False,True,Event 34 Women 200 Yard Butterfly 2 LYN A 3:31.86,200 Fly,women,unknown,10,recognized,session=prelims,first
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,second_pass,True,False,"Preliminaries ... (Event 9 Men 50 Yard Freestyle) --- Gonzales, Luke SO LYN X21.74",50 Free,men,unknown,37,recovered,loose_event_match pass2 session=prelims,second
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,second_pass,True,False,Event 15 Men 400 Yard IM,400 IM,men,A/B/unknown,25,recovered,loose_event_match pass2 session=prelims,second
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,second_pass,True,False,"Preliminaries ... (Event 17 Men 100 Yard Butterfly) --- Carr, Patrick SR W&L X53.18",100 Fly,men,A/B/unknown,28,recovered,loose_event_match pass2 session=prelims,second
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,second_pass,True,False,Event 21 Men 100 Yard Breaststroke,100 Breast,men,A/B/unknown,23,recovered,loose_event_match pass2 session=prelims,second
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,second_pass,True,False,Event 23 Men 100 Yard Backstroke,100 Back,men,A/unknown,20,recovered,loose_event_match pass2 session=prelims,second
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,second_pass,True,False,"(Event 25 Men 1650 Yard Freestyle) 5 Hall, Jackson SR W&L 1:54.85",1650 Free,men,unknown,18,recovered,loose_event_match pass2 session=prelims,second
odac_2026,ODAC,odac 2026 MENS swim-full-results.pdf,second_pass,True,False,"Preliminaries ... (Event 29 Men 100 Yard Freestyle) --- Reese, Owen JR W&L X49.58",100 Free,men,A/B/unknown,18,recovered,loose_event_match pass2 session=prelims,second
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,second_pass,False,True,Event 16 Women 400 Yard IM,400 IM,women,A/B/unknown,29,recovered,loose_event_match pass2 session=prelims,second
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,second_pass,False,True,Preliminaries ... (Event 18 Women 100 Yard Butterfly),100 Fly,women,A/B/unknown,29,recovered,loose_event_match pass2 session=prelims,second
odac_2026,ODAC,odac 2026 WOMENS swim_results.pdf,second_pass,False,True,Event 24 Women 100 Yard Backstroke,100 Back,women,A/B/unknown,28,recovered,loose_event_match pass2 session=prelims,second
